year,month,export_country,export_country_code,export_country_region,export_country_subregion,export_country_latitude,export_country_longitude,import_country,import_country_code,import_country_region,import_country_subregion,import_country_latitude,import_country_longitude,commodity,value,quantity,unit_price
2016,6,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,64126772,1364399,-0.04232524346365287
2016,6,Malaysia,MYS,Asia,South-eastern Asia,2.745185714,140.4915783,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,4622369,98348,-0.04232235551396741
2016,6,Mauritania,MRT,Africa,Sub-Saharan Africa,20.25780429,-10.33010275,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22618394,511496,-0.11021325753916114
2016,6,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,689780447,17288649,-0.215764523784571
2016,6,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,56363,1013,0.1686617980278101
2016,6,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,17115517,311191,0.1530411877113512
2016,6,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,411181586,8177506,0.037823932825072175
2016,6,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,45000001,1049550,-0.1430484142566452
2016,6,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,94517499,1944716,-0.0031984028897888515
2016,6,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1370254877,33267579,-0.18423695908482557
2016,6,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24681207,525132,-0.04232544402367118
2016,6,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,9145,0,-1.1900998321206508
2016,6,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,14632510,288601,0.04806828514844799
2016,6,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,7470286,229561,-0.3954098470302083
2016,6,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,350,0,-1.1900998321206508
2016,7,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19268139,480982,-0.21180543660529594
2016,7,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,121154236,2445523,0.019733290446535958
2016,7,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,23596760,479081,0.012724061961730752
2016,7,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,100778084,2269112,-0.1055018715111878
2016,7,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,251540173,5629614,-0.09894254845992347
2016,7,Australia,AUS,Oceania,Australia and New Zealand,-25.40546125,134.2181189,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,31225274,656131,-0.027917364400162348
2016,7,Azerbaijan,AZE,Asia,Western Asia,40.42670781,47.80669468,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,28460312,563704,0.04285497728043799
2016,7,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,67110076,1608061,-0.17093640574400715
2016,7,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,98740036,2091404,-0.03714056154330664
2016,7,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1956552965,57195074,-0.3547053516041291
2016,7,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,877140882,19376967,-0.08464202207624753
2016,7,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,89519852,2001641,-0.09792595161148504
2016,7,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,435634074,10418742,-0.16900711951577196
2016,7,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24072520,543030,-0.10752892464959903
2016,7,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,172243646,3836742,-0.09377504715711345
2016,7,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,23403841,504600,-0.057442575992828857
2016,7,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,31386137,627685,0.03101001821463183
2016,7,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,264045658,6103864,-0.1336891098860928
2016,7,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,70333871,1396755,0.03961073389877616
2016,7,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,15016806,332054,-0.08569709893297935
2016,7,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,243219087,6046057,-0.20770960049385728
2016,7,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,410768774,9153815,-0.09424277301109903
2016,7,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,265794604,6233310,-0.148775413404632
2016,7,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,762728056,18801755,-0.19942768889024035
2016,7,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,101376,1822,0.16866844011416932
2016,7,Netherlands,NLD,Europe,Western Europe,52.26998137,5.675062933,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18392378,515177,-0.31825331497684495
2016,7,Netherlands,NLD,Europe,Western Europe,52.26998137,5.675062933,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,705045,10601,0.43405946054671396
2016,7,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,50248226,1006583,0.028973303890541945
2016,7,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,263732482,5387413,0.005379220725727513
2016,7,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,95000000,2047368,-0.05695267642447402
2016,7,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,61294838,1374835,-0.10134037436921776
2016,7,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1329249595,29782965,-0.10017330112643696
2016,7,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,38728408,997363,-0.24182328236757572
2016,7,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19225524,390639,0.011780434802266562
2016,7,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,99,0,-1.1900998321206508
2016,8,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24640834,648443,-0.2621121417753028
2016,8,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,200926,3944,0.054007503941651686
2016,8,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10882308,255556,-0.15019510977050732
2016,8,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,246821509,5263977,-0.04504142723788503
2016,8,Australia,AUS,Oceania,Australia and New Zealand,-25.40546125,134.2181189,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,31277861,657236,-0.02791736252417982
2016,8,Azerbaijan,AZE,Asia,Western Asia,40.42670781,47.80669468,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,45325054,1051724,-0.13766511850461657
2016,8,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,130294584,3089368,-0.16015173721249842
2016,8,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,150269642,3184368,-0.037690890025668985
2016,8,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2391028103,72892018,-0.38904300582431345
2016,8,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1027881226,23082370,-0.10262014311639449
2016,8,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,88031615,1904063,-0.061042554946566574
2016,8,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,478583027,11970497,-0.2137538826095641
2016,8,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,17818526,497030,-0.31461668389924025
2016,8,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,205238708,4962628,-0.18013519132324685
2016,8,Congo,COG,Africa,Sub-Saharan Africa,-0.83949506,15.22629207,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,52030169,946003,0.1530403492693416
2016,8,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,24069691,508670,-0.03453847870383469
2016,8,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,333756134,8324328,-0.21097358936108837
2016,8,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22788848,498110,-0.07283602645358694
2016,8,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,13826566,535759,-0.5598634440320003
2016,8,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,350290089,8919719,-0.23106298046417692
2016,8,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,267717367,6110560,-0.12017282281360518
2016,8,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,262994267,6045686,-0.12777015732445035
2016,8,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,25799350,522127,0.016577713406498953
2016,8,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,734212170,19204505,-0.2564649268269162
2016,8,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22950742,533738,-0.14000813227560693
2016,8,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,41319741,799477,0.07204802784075892
2016,8,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,245277733,4963927,0.016578060624415945
2016,8,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,63414281,1475986,-0.1408873385186775
2016,8,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,23586695,509652,-0.05990848711153995
2016,8,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1583077565,36087425,-0.11881509192894048
2016,8,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22901109,500734,-0.07321587843534172
2016,8,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,23424365,514482,-0.07822407654941559
2016,8,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,69592490,1513782,-0.06741551074472077
2016,9,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,12559520,313988,-0.2132706843887055
2016,9,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18858366,425324,-0.10731343942960272
2016,9,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,62852965,1302845,-0.011974110461977213
2016,9,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,149236397,3291117,-0.08273672035573759
2016,9,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,11145043,251922,-0.1097254647444508
2016,9,Australia,AUS,Oceania,Australia and New Zealand,-25.40546125,134.2181189,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,6176677,160434,-0.24990664836198545
2016,9,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,143804054,3434153,-0.16748966078277921
2016,9,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,40000000,1008971,-0.22195590357171802
2016,9,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2124968363,65828388,-0.4017883231913129
2016,9,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1212861882,28005934,-0.13250357545713157
2016,9,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,85000001,1900674,-0.0979809504233621
2016,9,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,391304714,9755085,-0.21051367197926651
2016,9,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,140395004,3098620,-0.08362394847613279
2016,9,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,320715160,7518131,-0.1483385339751594
2016,9,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,40406,883,-0.07260949963885632
2016,9,Gabon,GAB,Africa,Sub-Saharan Africa,-0.595400581,11.79997877,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19989125,438472,-0.07680411781863593
2016,9,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,9929600,277174,-0.3152411959102627
2016,9,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,245975924,6063808,-0.19948282955601748
2016,9,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,326143146,8126694,-0.21003914770889795
2016,9,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,333791254,8196751,-0.19562950428832646
2016,9,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,4794662,124176,-0.24717092574527547
2016,9,Mauritania,MRT,Africa,Sub-Saharan Africa,20.25780429,-10.33010275,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,25562983,548796,-0.0525793829293207
2016,9,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,571037574,14814051,-0.2487534260408121
2016,9,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19221876,453774,-0.15563726094595065
2016,9,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,66954059,1360993,0.011278066042021242
2016,9,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,186946481,4278227,-0.12298270797835821
2016,9,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,125109740,2791691,-0.0956839324279085
2016,9,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,44624936,1044229,-0.1464844421900752
2016,9,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,769737,17707,-0.1285118475838231
2016,9,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1527219800,36502992,-0.16838028675204658
2016,9,Spain,ESP,Europe,Southern Europe,40.3097875,-3.578125378,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1152789,30864,-0.2779708984238183
2016,9,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,64026423,1495127,-0.1443211756684728
2016,9,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,25469883,526528,-0.008789241623926879
2016,9,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,6017972,129989,-0.0595175405739217
2016,9,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,3743609,84888,-0.11313183048566118
2016,10,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10583901,252298,-0.1656502731160923
2016,10,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,134068654,2576212,0.0807793601235148
2016,10,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,66871806,1419329,-0.03951513219772969
2016,10,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,91912807,1985627,-0.059687260582028855
2016,10,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,191898254,4427298,-0.13159977234339862
2016,10,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,78525792,1523173,0.06888851776370254
2016,10,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2129706220,64466847,-0.38334441882968323
2016,10,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1196452515,27120563,-0.11275338237217718
2016,10,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,304906201,7221284,-0.1589768889535658
2016,10,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,190978201,4619086,-0.1804137528930171
2016,10,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,237945869,5250515,-0.08338715526129933
2016,10,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22794606,475492,-0.01939477547061854
2016,10,Gabon,GAB,Africa,Sub-Saharan Africa,-0.595400581,11.79997877,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,9909696,217374,-0.07680202534952509
2016,10,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10549343,278287,-0.26435539096619853
2016,10,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,349542411,8587021,-0.19603211226384787
2016,10,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,398322211,9488197,-0.16489782089071414
2016,10,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,30055072,793845,-0.26552795830453263
2016,10,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,233183794,5823762,-0.2122923308958347
2016,10,Malaysia,MYS,Asia,South-eastern Asia,2.745185714,140.4915783,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,13868682,298422,-0.05518578270192735
2016,10,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,639592020,15896398,-0.2075311272594091
2016,10,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24986067,591806,-0.15905593712874116
2016,10,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,21711390,410047,0.10294209903455095
2016,10,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,293600406,5411004,0.13496587826661333
2016,10,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,103327149,2100971,0.01092782241672406
2016,10,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1261557976,29769486,-0.15520910331320859
2016,10,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,402,0,-1.1900998321206508
2016,11,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,317313415,6321928,0.03563776224282127
2016,11,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,25376841,550823,-0.0650180015616924
2016,11,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,224170796,4775428,-0.043728409480251966
2016,11,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,12674972,260534,-0.0020320466985686257
2016,11,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,158424319,3643743,-0.12832425883801374
2016,11,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24170911,521486,-0.058197422850090164
2016,11,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2546976526,75443177,-0.3656512179053949
2016,11,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1337313378,28985912,-0.06340879745330205
2016,11,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22175461,472321,-0.04354713442178754
2016,11,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,66232420,1426466,-0.05621794533147656
2016,11,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,217280603,5323891,-0.1934320460635492
2016,11,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,130130129,2722380,-0.022785726399571285
2016,11,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,327966785,7657580,-0.14418351431549514
2016,11,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2114961,38686,0.14497975165403698
